"Name","AnimalType","AgeinDays","HasName","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","SimpleBreed","SimpleColor","Intact","Sex","LifeStage"
"Nameless","Cat","30",0,19,15,"6",18,"10","2014","lateday","5","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Queenie","Dog","240",1,12,38,"5",29,"11","2013","midday","5","18",0,"Standard Schnauzer","Black",0,"Female","baby"
"Blue Grit","Cat","60",1,7,49,"2",23,"6","2015","morning","6","22",1,"Domestic Shorthair","Tortie",0,"Female","baby"
"Augustus","Dog","60",1,17,53,"1",10,"11","2014","lateday","5","37",1,"Yorkshire Terrier","Brown",0,"Male","baby"
"Nameless","Cat","28",0,14,59,"4",11,"6","2015","midday","6","22",1,"Domestic Shorthair","Calico",3,"Unknown","baby"
"Nameless","Cat","60",0,10,14,"3",22,"4","2015","morning","18","22",1,"Domestic Shorthair","Orange",0,"Male","baby"
"Bully","Dog","90",1,17,28,"3",10,"2","2016","lateday","10","12",1,"Pit Bull","White",0,"Male","baby"
"Fiona","Dog","730",1,13,16,"7",1,"12","2013","midday","10","12",1,"Pit Bull","Blue",0,"Female","adult"
"Daisy","Dog","365",1,15,41,"3",18,"2","2015","midday","11","12",1,"Pit Bull","Brown",0,"Female","baby"
"Gigi","Dog","1825",1,18,50,"6",23,"5","2015","lateday","11","34",1,"American Staffordshire Terrier","Brown",0,"Female","adult"
"Sophie","Dog","730",1,17,41,"3",28,"10","2015","lateday","5","30",1,"Great Pyrenees","White",0,"Female","adult"
"Puchis","Dog","1460",1,14,15,"1",27,"10","2014","midday","5","17",1,"Cairn Terrier","Cream",0,"Male","adult"
"Schmitz","Cat","60",1,18,8,"1",29,"6","2015","lateday","5","21",1,"Domestic Longhair","Black",1,"Female","baby"
"Beanie","Cat","730",1,15,17,"5",7,"3","2014","midday","17","22",1,"Domestic Shorthair","Brown",0,"Female","adult"
"Chappie","Cat","60",1,17,22,"3",8,"7","2015","lateday","12","22",1,"Domestic Shorthair","Orange",0,"Male","baby"
"Nameless","Cat","4",0,16,44,"7",24,"8","2014","lateday","12","22",1,"Domestic Shorthair","Orange",1,"Male","baby"
"Ginny","Cat","365",1,12,21,"6",26,"9","2015","midday","11","22",1,"Domestic Shorthair","Brown",0,"Female","baby"
"Avery","Dog","210",1,13,13,"7",12,"4","2015","midday","8","22",1,"Chihuahua Longhair","Tricolor",1,"Female","baby"
"Lexi","Dog","730",1,12,14,"7",24,"8","2014","midday","10","23",1,"Staffordshire","Blue",0,"Female","adult"
"Willow","Dog","365",1,11,21,"6",5,"12","2015","night","19","13",1,"Dachshund","Brown",0,"Female","baby"
"Nameless","Cat","300",0,14,49,"1",7,"9","2015","midday","10","22",1,"Domestic Shorthair","Blue",1,"Female","baby"
"Puppy","Dog","1095",1,18,16,"1",7,"7","2014","lateday","8","23",1,"Chihuahua Shorthair","Tricolor",0,"Female","adult"
"Whiskey","Dog","365",1,18,0,"4",29,"5","2014","lateday","5","19",1,"German Shepherd","Sable",0,"Male","baby"
"Nameless","Cat","3",0,17,51,"5",11,"7","2014","lateday","11","22",1,"Domestic Shorthair","Brown",1,"Female","baby"
"Jessie","Dog","365",1,12,59,"2",3,"2","2015","midday","11","25",1,"Australian Cattle Dog","White",0,"Female","baby"
"Sarah","Dog","365",1,11,43,"6",21,"11","2015","night","8","9",1,"Boxer","Tricolor",0,"Female","baby"
"Nameless","Dog","300",0,14,4,"2",29,"7","2014","midday","9","40",1,"Jack Russell Terrier","Red",0,"Male","baby"
"Nameless","Cat","365",0,9,0,"7",3,"5","2015","morning","10","22",1,"Domestic Shorthair","Blue",3,"Unknown","baby"
"Coronel","Dog","730",1,14,2,"1",26,"5","2014","midday","5","19",1,"German Shepherd","Black",1,"Male","adult"
"Charlee","Dog","60",1,17,28,"1",15,"12","2014","lateday","14","23",1,"Chihuahua Shorthair","Black",0,"Female","baby"
"Jenna","Cat","90",1,13,53,"4",8,"10","2015","midday","10","22",1,"Domestic Shorthair","Blue",0,"Female","baby"
"Felix","Cat","60",1,17,44,"1",20,"7","2015","lateday","17","22",1,"Domestic Shorthair","Brown",1,"Male","baby"
"Joey","Dog","150",1,12,3,"4",18,"2","2016","midday","8","13",1,"Dachshund","Tricolor",0,"Male","baby"
"Tate","Dog","2920",1,19,6,"1",14,"12","2015","lateday","8","34",1,"German Shepherd","Tricolor",0,"Male","adult"
"Jenny","Dog","30",1,18,14,"7",9,"8","2015","lateday","8","6",0,"Beagle","Tricolor",1,"Female","baby"
"Sawyer","Dog","90",1,18,23,"5",29,"5","2015","lateday","12","22",1,"Labrador Retriever","Yellow",0,"Male","baby"
"Harley","Dog","730",1,15,12,"5",18,"9","2015","midday","9","11",1,"Harrier","Red",0,"Male","adult"
"Chuco","Dog","300",1,11,7,"5",22,"8","2014","night","14","29",1,"Chihuahua Shorthair","Brown",0,"Male","baby"
"Nameless","Cat","365",0,13,59,"5",24,"7","2015","midday","11","22",1,"Domestic Shorthair","Cream",0,"Male","baby"
"Cedrick","Dog","730",1,18,26,"2",8,"7","2014","lateday","10","31",1,"Cocker Spaniel","Gold",0,"Male","adult"
"Holly","Dog","1460",1,16,28,"1",27,"1","2014","lateday","13","29",1,"Weimaraner","Chocolate",0,"Female","adult"
"Alex","Dog","300",1,17,5,"1",8,"6","2015","lateday","11","26",1,"Tibetan Terrier","Black",0,"Male","baby"
"Kanga","Cat","30",1,15,10,"7",5,"10","2014","midday","6","22",1,"Domestic Shorthair","Torbie",1,"Female","baby"
"Nameless","Cat","90",0,19,12,"7",15,"6","2014","lateday","11","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Zeus","Dog","60",1,18,1,"5",24,"7","2015","lateday","11","22",1,"Labrador Retriever","Black",0,"Male","baby"
"Belle","Dog","90",1,18,16,"5",5,"9","2014","lateday","3","22",1,"Labrador Retriever","Red",0,"Female","baby"
"Peanut","Dog","730",1,16,57,"3",23,"4","2014","lateday","5","22",1,"Chihuahua Longhair","Brown",0,"Male","adult"
"Roxy","Dog","365",1,16,40,"6",29,"8","2015","lateday","19","26",1,"Whippet","Brown",0,"Female","baby"
"Ed","Cat","120",1,18,43,"1",25,"8","2014","lateday","12","22",1,"Domestic Shorthair","Orange",0,"Male","baby"
"Nameless","Cat","60",0,15,4,"1",11,"8","2014","midday","5","22",1,"Domestic Shorthair","Black",1,"Male","baby"
"Nameless","Cat","2920",0,18,44,"6",9,"11","2013","lateday","11","11",1,"Persian","Flame",0,"Female","adult"
"Ringo","Dog","5840",1,12,57,"2",6,"1","2015","midday","11","25",1,"Australian Cattle Dog","Brown",0,"Male","adult"
"Mei Mei","Dog","730",1,17,55,"3",3,"9","2014","lateday","5","12",1,"Pit Bull","Black",0,"Female","adult"
"Little Bear","Cat","2920",1,17,15,"4",25,"6","2015","lateday","10","11",1,"Siamese","Lynx",0,"Female","adult"
"Nameless","Dog","1095",0,18,4,"3",7,"1","2015","lateday","11","19",0,"Chihuahua Shorthair","Brown",0,"Female","adult"
"Kid","Dog","730",1,17,28,"2",7,"1","2014","lateday","9","19",0,"Chihuahua Shorthair","White",0,"Male","adult"
"Nameless","Cat","240",0,9,0,"7",24,"8","2014","morning","5","22",1,"Domestic Shorthair","Black",1,"Male","baby"
"Roxy","Dog","365",1,12,15,"4",14,"8","2014","midday","19","12",1,"Pit Bull","White",0,"Female","baby"
"Beebee","Cat","1825",1,14,27,"6",20,"12","2014","midday","10","22",1,"Domestic Shorthair","Blue",0,"Female","adult"
"Isabella","Cat","90",1,11,55,"2",15,"12","2015","night","5","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Nameless","Cat","365",0,9,0,"2",20,"1","2015","morning","11","22",1,"Domestic Shorthair","Brown",3,"Unknown","baby"
"Leia","Cat","30",1,18,46,"4",14,"8","2014","lateday","16","22",1,"Domestic Shorthair","Blue",1,"Female","baby"
"Peter","Dog","2555",1,16,24,"2",17,"2","2015","lateday","9","23",1,"Chihuahua Shorthair","Black",0,"Male","adult"
"Nameless","Cat","3",0,14,17,"4",9,"4","2015","midday","11","22",1,"Domestic Shorthair","Brown",3,"Unknown","baby"
"Harvey","Dog","730",1,14,6,"4",11,"12","2014","midday","5","22",1,"Labrador Retriever","Black",0,"Male","adult"
"Chico","Dog","730",1,17,41,"1",28,"4","2014","lateday","11","12",1,"Pit Bull","Black",0,"Male","adult"
"Chiquito","Dog","1095",1,18,32,"6",13,"12","2014","lateday","5","13",1,"Dachshund","Black",0,"Male","adult"
"Cookie","Dog","300",1,17,2,"1",17,"2","2014","lateday","3","23",1,"Chihuahua Shorthair","Tan",0,"Female","baby"
"Ollie","Dog","2555",1,12,22,"5",14,"11","2014","midday","8","10",1,"Beagle","Tricolor",0,"Female","adult"
"Peach","Cat","30",1,12,53,"1",9,"6","2014","midday","5","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Trixie","Dog","4745",1,12,30,"3",16,"7","2014","midday","6","30",1,"Golden Retriever","Yellow",0,"Female","adult"
"Nameless","Cat","30",0,11,30,"2",28,"10","2014","night","5","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Dino Dan","Dog","1825",1,15,28,"1",20,"1","2014","midday","11","12",1,"Pit Bull","Brown",0,"Male","adult"
"Nameless","Cat","240",0,18,40,"2",25,"11","2014","lateday","6","22",1,"Domestic Shorthair","Torbie",1,"Female","baby"
"Jodie","Dog","2555",1,19,14,"6",23,"11","2013","lateday","11","14",1,"Pit Bull","Brown",0,"Female","adult"
"Nameless","Cat","60",0,18,36,"2",9,"12","2014","lateday","17","22",1,"Domestic Shorthair","Brown",0,"Female","baby"
"Nameless","Cat","365",0,10,47,"1",30,"6","2014","morning","11","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Baracus","Dog","1095",1,17,54,"2",2,"2","2016","lateday","11","13",1,"Dachshund","Black",0,"Male","adult"
"Minina","Cat","180",1,13,18,"2",26,"1","2016","midday","4","24",1,"Domestic Medium Hair","Blue",1,"Female","baby"
"Elvis","Dog","1095",1,16,19,"4",3,"10","2013","lateday","9","17",1,"Welsh Terrier","Tan",0,"Male","adult"
"Logan","Cat","60",1,17,17,"3",15,"10","2014","lateday","17","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Nameless","Cat","14",0,13,36,"1",27,"4","2015","midday","11","22",1,"Domestic Shorthair","Brown",1,"Female","baby"
"Zoey","Dog","1460",1,16,10,"2",16,"2","2016","lateday","11","18",1,"Siberian Husky","Black",0,"Female","adult"
"Bear","Dog","2190",1,10,40,"2",25,"11","2014","morning","9","22",1,"Labrador Retriever","Chocolate",1,"Male","adult"
"Pandora","Dog","2555",1,11,20,"2",12,"11","2013","night","4","18",1,"Rhod Ridgeback","Fawn",0,"Female","adult"
"Bruno","Dog","1095",1,16,57,"3",23,"4","2014","lateday","9","20",1,"Great Pyrenees","Red",0,"Male","adult"
"Abby","Dog","2920",1,11,27,"7",25,"10","2015","night","5","10",0,"Bloodhound","Brown",0,"Female","adult"
"Nameless","Cat","730",0,13,26,"2",31,"12","2013","midday","11","22",1,"Domestic Shorthair","Brown",1,"Male","adult"
"Chapeau","Cat","180",1,13,25,"5",29,"1","2016","midday","10","22",1,"Domestic Shorthair","White",0,"Female","baby"
"Nameless","Dog","90",0,11,38,"2",24,"6","2014","night","7","20",1,"Miniature Poodle","Apricot",1,"Female","baby"
"Hannah Blue","Cat","90",1,17,25,"3",8,"7","2015","lateday","16","22",1,"Domestic Shorthair","White",0,"Female","baby"
"Sneezy","Cat","60",1,19,32,"1",24,"8","2015","lateday","5","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Savannah","Dog","60",1,18,26,"1",5,"1","2015","lateday","10","34",1,"Yorkshire Terrier","White",0,"Female","baby"
"Murdock","Dog","730",1,17,42,"3",19,"11","2014","lateday","11","16",1,"Basset Hound","Brown",0,"Male","adult"
"Cooper","Dog","365",1,14,28,"5",24,"1","2014","midday","11","13",1,"Dachshund","Black",0,"Male","baby"
"Winston","Dog","1460",1,19,3,"4",9,"1","2014","lateday","12","22",1,"Labrador Retriever","Yellow",0,"Male","adult"
"Gorobei","Cat","14",1,19,15,"2",23,"6","2015","lateday","17","22",1,"Domestic Shorthair","White",1,"Female","baby"
"Kiara","Dog","90",1,18,32,"5",10,"4","2015","lateday","11","31",1,"Border Terrier","White",0,"Female","baby"
"Nameless","Dog","365",0,16,0,"4",12,"11","2015","lateday","11","29",1,"German Shepherd","Black",0,"Female","baby"
"Charlie","Dog","150",1,18,13,"6",19,"4","2014","lateday","5","26",1,"Border Terrier","Brown",0,"Male","baby"
"Mojo","Dog","1825",1,17,47,"4",1,"1","2015","lateday","11","33",1,"Labrador Retriever","Black",0,"Male","adult"
"Harrah","Dog","730",1,16,55,"7",19,"7","2015","lateday","9","11",1,"Mastiff","Tan",0,"Female","adult"
"Gee","Dog","365",1,14,38,"6",21,"6","2014","midday","9","23",1,"Chihuahua Shorthair","Tan",0,"Male","baby"
"Nina","Dog","1095",1,11,26,"4",25,"6","2015","night","11","16",1,"Basset Hound","White",1,"Female","adult"
"Nadia","Dog","1460",1,11,55,"2",25,"8","2015","night","8","26",1,"Tibetan Terrier","Tricolor",0,"Female","adult"
"Twix","Cat","60",1,11,16,"2",8,"7","2014","night","16","22",1,"Domestic Shorthair","Blue",0,"Male","baby"
"Nameless","Dog","28",0,15,4,"1",14,"10","2013","midday","4","23",1,"Chihuahua Shorthair","Gold",1,"Female","baby"
"Nameless","Dog","365",0,17,11,"4",7,"8","2014","lateday","19","7",1,"Pug","Brown",1,"Male","baby"
"Nameless","Cat","1825",0,14,54,"1",28,"9","2015","midday","11","21",1,"Domestic Longhair","Black",0,"Male","adult"
"Super","Dog","2920",1,11,13,"2",6,"10","2015","night","5","19",1,"German Shepherd","Sable",0,"Male","adult"
"Mandarin","Cat","150",1,17,12,"5",2,"10","2015","lateday","12","22",1,"Domestic Shorthair","Orange",0,"Male","baby"
"Spot","Dog","365",1,16,41,"6",2,"1","2016","lateday","11","40",1,"Australian Cattle Dog","Black",0,"Male","baby"
"Honey","Dog","3650",1,19,37,"1",18,"1","2016","lateday","9","22",1,"Labrador Retriever","Tan",0,"Female","adult"
"Nameless","Cat","300",0,9,0,"3",12,"8","2015","morning","6","22",1,"Domestic Shorthair","Tortie",1,"Female","baby"
"Vela","Cat","1460",1,17,4,"5",21,"3","2014","lateday","11","11",1,"Siamese","Flame",0,"Female","adult"
"Nameless","Cat","90",0,9,0,"4",20,"8","2015","morning","5","22",1,"Domestic Shorthair","Black",1,"Male","baby"
"Nameless","Cat","1460",0,9,41,"2",30,"6","2015","morning","12","22",1,"Domestic Shorthair","Orange",0,"Male","adult"
"Maximus","Dog","730",1,15,3,"5",9,"1","2015","midday","9","34",1,"American Staffordshire Terrier","Tan",0,"Male","adult"
"Starla","Dog","365",1,18,48,"4",9,"4","2015","lateday","11","22",1,"Miniature Pinscher","Black",0,"Female","baby"
"Brandi","Dog","150",1,14,18,"6",2,"1","2016","midday","9","19",1,"Doberman Pinsch","Black",1,"Female","baby"
"Abigail","Dog","730",1,16,24,"3",2,"7","2014","lateday","11","22",1,"Labrador Retriever","Black",0,"Female","adult"
"Bernie","Cat","1095",1,10,52,"5",5,"2","2016","morning","18","22",1,"Domestic Shorthair","Orange",0,"Male","adult"
"Nameless","Dog","730",0,9,44,"6",14,"2","2015","morning","9","20",1,"American Bulldog","Tan",1,"Male","adult"
"Nameless","Cat","90",0,13,21,"4",2,"1","2014","midday","12","22",1,"Domestic Shorthair","Orange",0,"Male","baby"
"Nameless","Cat","365",0,9,0,"5",7,"8","2015","morning","11","22",1,"Domestic Shorthair","White",3,"Unknown","baby"
"Caleb","Dog","365",1,15,20,"7",6,"7","2014","midday","4","22",1,"Labrador Retriever","Buff",0,"Male","baby"
"Nameless","Cat","21",0,12,43,"3",7,"5","2014","midday","18","22",1,"Domestic Shorthair","Orange",1,"Female","baby"
"Christie","Dog","2190",1,13,26,"7",6,"7","2014","midday","3","14",1,"Pomeranian","Red",0,"Female","adult"
"Charlie","Dog","1095",1,19,4,"7",17,"1","2016","lateday","11","23",1,"Miniature Schnauzer","Cream",0,"Male","adult"
"Dixie","Dog","3650",1,11,10,"4",26,"6","2014","night","11","22",1,"Boxer","Brown",0,"Female","adult"
"Zoey","Cat","60",1,14,33,"3",28,"10","2015","midday","6","22",1,"Domestic Shorthair","Torbie",0,"Female","baby"
"Kera","Cat","60",1,8,31,"3",6,"11","2013","morning","6","22",1,"Domestic Shorthair","Tortie",0,"Female","baby"
"Tommy","Cat","5110",1,16,24,"7",26,"1","2014","lateday","17","22",1,"Domestic Shorthair","Brown",0,"Male","adult"
"Nameless","Cat","60",0,16,44,"3",24,"6","2015","lateday","5","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Hazel","Dog","150",1,17,11,"1",25,"1","2016","lateday","11","7",1,"Pug","Cream",0,"Female","baby"
"Frosty","Dog","90",1,19,6,"7",13,"10","2013","lateday","16","25",1,"Australian Cattle Dog","Blue",0,"Female","baby"
"Nameless","Cat","1",0,15,7,"4",16,"4","2015","midday","12","22",1,"Domestic Shorthair","Orange",3,"Unknown","baby"
"Nameless","Cat","7",0,13,51,"1",29,"6","2015","midday","17","22",1,"Domestic Shorthair","Brown",3,"Unknown","baby"
"Sammy","Dog","1095",1,18,37,"3",2,"12","2015","lateday","6","22",1,"Labrador Retriever","Yellow",0,"Male","adult"
"Josef","Dog","30",1,9,29,"4",17,"9","2015","morning","11","19",1,"German Shepherd","Black",1,"Male","baby"
"Julie","Dog","2190",1,16,46,"2",12,"1","2016","lateday","9","7",1,"Pug","Red",0,"Female","adult"
"Harley","Dog","180",1,17,42,"7",23,"11","2014","lateday","11","12",1,"Landseer","Black",0,"Male","baby"
"Nameless","Cat","14",0,16,56,"1",19,"5","2014","lateday","6","22",1,"Domestic Shorthair","Tortie",1,"Female","baby"
"Andy","Cat","120",1,17,54,"4",6,"2","2014","lateday","5","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Lucky","Dog","2190",1,17,7,"2",18,"8","2015","lateday","9","16",1,"Carolina Dog","Red",1,"Male","adult"
"Whiskers","Cat","730",1,14,34,"4",19,"6","2014","midday","4","22",1,"Domestic Shorthair","Blue",0,"Male","adult"
"Gracie","Dog","2920",1,11,15,"6",8,"2","2014","night","9","29",1,"Weimaraner","Tan",0,"Female","adult"
"Nameless","Cat","150",0,9,0,"6",5,"9","2015","morning","12","22",1,"Domestic Shorthair","Orange",1,"Male","baby"
"Chiquita","Dog","210",1,17,22,"7",7,"12","2014","lateday","5","23",1,"Chihuahua Shorthair","Cream",0,"Female","baby"
"Gracie","Dog","270",1,18,31,"7",4,"1","2015","lateday","11","18",0,"Labrador Retriever","Black",0,"Female","baby"
"Elvira","Cat","60",1,14,23,"4",10,"12","2015","midday","5","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Karhu","Dog","1095",1,10,33,"2",9,"6","2015","morning","5","22",1,"Labrador Retriever","Black",0,"Male","adult"
"Cassie","Cat","730",1,14,10,"2",25,"11","2014","midday","6","18",0,"Domestic Shorthair","Calico",0,"Female","adult"
"Sammy","Cat","90",1,16,45,"7",12,"10","2014","lateday","17","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Shrekann","Dog","365",1,18,43,"7",23,"3","2014","lateday","19","12",1,"Pit Bull","Brown",0,"Male","baby"
"Nameless","Dog","3650",0,19,5,"4",23,"1","2014","lateday","11","18",1,"Cocker Spaniel","White",0,"Male","adult"
"Champ","Dog","1095",1,18,7,"5",27,"11","2015","lateday","11","19",1,"German Shepherd","Black",0,"Male","adult"
"Nameless","Dog","365",0,17,30,"2",28,"7","2015","lateday","5","18",1,"Siberian Husky","White",0,"Male","baby"
"Bobo","Dog","270",1,18,27,"5",24,"10","2014","lateday","10","12",1,"Pit Bull","Blue",0,"Male","baby"
"Vader","Dog","1825",1,11,28,"3",5,"2","2014","night","5","32",1,"Labrador Retriever","Black",0,"Male","adult"
"Roxie","Dog","30",1,17,19,"5",27,"2","2015","lateday","19","15",1,"Plott Hound","Brown",0,"Female","baby"
"Sport","Dog","1825",1,11,33,"5",29,"5","2015","night","4","23",1,"Chihuahua Shorthair","Buff",0,"Male","adult"
"Little Girl","Dog","365",1,11,19,"2",27,"5","2014","night","9","15",0,"Anatol Shepherd","Tan",1,"Female","baby"
"Walter","Dog","300",1,14,43,"1",24,"8","2015","midday","11","23",1,"Chihuahua Shorthair","Black",0,"Male","baby"
"Sansa","Dog","210",1,18,51,"2",29,"7","2014","lateday","8","31",1,"Chow Chow","Tan",0,"Female","baby"
"Jenny","Dog","730",1,18,45,"4",13,"8","2015","lateday","5","20",1,"Miniature Poodle","Black",0,"Female","adult"
"Carlisle","Dog","730",1,0,0,"2",12,"1","2016","night","4","38",1,"Dachshund Wirehair","Buff",0,"Male","adult"
"Little Ricky","Dog","1095",1,17,42,"3",14,"1","2015","lateday","3","23",1,"Chihuahua Shorthair","Tan",0,"Male","adult"
"Nameless","Cat","1460",0,19,22,"1",8,"2","2016","lateday","17","22",1,"Domestic Shorthair","Brown",1,"Male","adult"
"Nameless","Dog","365",0,12,22,"4",13,"3","2014","midday","9","37",1,"Chihuahua Shorthair","Black",0,"Female","baby"
"Emmy","Cat","28",1,17,3,"6",27,"9","2014","lateday","11","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Chulo","Dog","2555",1,17,18,"3",16,"9","2015","lateday","11","23",1,"Chihuahua Shorthair","Brown",0,"Male","adult"
"Sunny","Dog","730",1,14,8,"1",20,"4","2015","midday","9","19",1,"Anatol Shepherd","White",0,"Female","adult"
"Nameless","Dog","1095",0,8,56,"5",18,"4","2014","morning","10","12",1,"Shih Tzu","Gray",1,"Female","adult"
"Nameless","Cat","14",0,14,16,"2",23,"6","2015","midday","11","22",1,"Domestic Shorthair","White",3,"Unknown","baby"
"Noelle","Cat","365",1,12,13,"2",17,"12","2013","midday","11","24",1,"Domestic Medium Hair","Black",0,"Female","baby"
"Spider","Cat","4380",1,13,6,"5",31,"10","2014","midday","5","22",1,"Domestic Shorthair","Black",0,"Female","adult"
"Nameless","Cat","365",0,19,13,"4",29,"5","2014","lateday","18","24",1,"Domestic Medium Hair","Orange",1,"Male","baby"
"Tammy","Cat","30",1,11,43,"6",12,"7","2014","night","11","22",1,"Domestic Shorthair","Brown",1,"Female","baby"
"Nameless","Dog","2190",0,17,39,"7",8,"11","2015","lateday","11","36",1,"Miniature Poodle","Black",0,"Female","adult"
