"AnimalType","AgeinDays","HasName","NameLength","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","IsSlash","SimpleBreed","SimpleColor","Intact","Sex","LifeStage","OutcomeType"
"Dog","150",0,"8",17,0,"3",3,"12","2014","lateday","5","23","yes","no","Chihuahua Shorthair","Brown","no","Female","baby","Adoption"
"Dog","1460",1,"5",18,5,"4",3,"4","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Black","no","Male","adult","Return_to_owner"
"Dog","2920",1,"6",16,44,"7",5,"7","2015","lateday","9","15","yes","no","Rat Terrier","White","no","Female","adult","Adoption"
"Dog","730",1,"6",18,8,"7",23,"3","2014","lateday","8","40","no","yes","Chihuahua Shorthair","Tricolor","no","Male","nearly_baby","Transfer"
"Dog","60",0,"8",11,38,"7",11,"5","2014","night","9","22","yes","no","Labrador Retriever","White","yes","Female","baby","Transfer"
"Dog","2555",1,"8",18,43,"2",10,"2","2015","lateday","11","12","yes","no","Papillon","White","no","Female","adult","Return_to_owner"
"Dog","1095",1,"4",12,20,"3",27,"5","2015","midday","5","19","yes","no","German Shepherd","Black","no","Female","adult","Transfer"
"Dog","270",1,"7",13,47,"3",23,"12","2015","midday","9","22","yes","no","Chihuahua Longhair","Tan","no","Female","baby","Adoption"
"Dog","365",1,"4",14,58,"2",22,"7","2014","midday","11","24","yes","no","Jack Russell Terrier","Black","no","Male","baby","Adoption"
"Dog","730",0,"8",15,49,"5",4,"4","2014","midday","9","13","yes","no","Dachshund","Black","no","Male","nearly_baby","Transfer"
"Dog","730",1,"6",13,29,"3",18,"6","2014","midday","9","23","yes","no","Chihuahua Shorthair","Black","no","Male","nearly_baby","Adoption"
"Dog","5110",1,"5",14,53,"7",27,"4","2014","midday","5","24","yes","no","Pembroke Welsh Corgi","Sable","no","Female","adult","Adoption"
"Dog","365",1,"7",16,49,"6",29,"11","2014","lateday","19","16","yes","no","Bull Terrier","Brown","no","Female","baby","Adoption"
"Dog","365",1,"7",14,1,"5",16,"1","2015","midday","3","25","no","yes","Shih Tzu","Tan","yes","Male","baby","Transfer"
"Dog","1095",1,"6",18,18,"4",12,"2","2015","lateday","11","25","yes","no","Australian Cattle Dog","Brown","yes","Female","adult","Euthanasia"
"Dog","60",1,"5",19,5,"5",3,"7","2015","lateday","9","23","yes","no","Chihuahua Shorthair","Tan","no","Female","baby","Adoption"
"Dog","30",0,"8",8,0,"4",27,"3","2014","morning","11","14","yes","no","Pomeranian","White","yes","Male","baby","Transfer"
"Dog","365",1,"9",11,58,"6",30,"1","2016","night","11","19","yes","no","German Shepherd","Black","yes","Female","baby","Return_to_owner"
"Dog","730",1,"7",14,51,"5",3,"1","2014","midday","9","12","yes","no","Pit Bull","Tan","no","Male","nearly_baby","Transfer"
"Dog","210",1,"5",18,9,"3",29,"1","2014","lateday","4","14","yes","no","Pomeranian","Buff","no","Male","baby","Adoption"
"Dog","30",0,"8",13,33,"7",25,"1","2015","midday","14","22","yes","no","Labrador Retriever","Brown","yes","Male","baby","Transfer"
"Dog","60",0,"8",17,26,"3",30,"7","2014","lateday","14","21","no","no","Australian Cattle Dog","Blue","yes","Male","baby","Transfer"
"Dog","2555",1,"8",18,24,"2",24,"3","2015","lateday","5","14","yes","no","Rottweiler","Black","no","Female","adult","Return_to_owner"
"Dog","4015",1,"5",18,6,"6",12,"10","2013","lateday","5","22","yes","no","Labrador Retriever","Brown","no","Male","adult","Return_to_owner"
"Dog","2555",1,"10",13,13,"5",28,"11","2014","midday","10","23","yes","no","Chihuahua Shorthair","Buff","no","Male","adult","Adoption"
"Dog","2190",1,"4",12,44,"3",6,"1","2016","midday","5","22","yes","no","Labrador Retriever","Black","no","Male","adult","Return_to_owner"
"Dog","2190",1,"6",14,37,"2",17,"12","2013","midday","5","34","no","yes","Labrador Retriever","Black","no","Male","adult","Return_to_owner"
"Dog","730",1,"4",12,10,"6",26,"7","2014","midday","5","34","no","yes","Labrador Retriever","Black","no","Male","nearly_baby","Adoption"
"Dog","240",1,"10",12,25,"3",4,"6","2014","midday","11","19","no","yes","Lhasa Apso","Black","yes","Male","baby","Transfer"
"Dog","365",1,"5",12,34,"5",1,"5","2015","midday","11","22","yes","no","Labrador Retriever","Black","no","Female","baby","Transfer"
"Dog","1460",1,"4",16,11,"5",19,"6","2015","lateday","4","14","yes","no","Weimaraner","Fawn","no","Female","adult","Transfer"
"Dog","4015",1,"4",13,40,"7",6,"7","2014","midday","9","21","yes","no","Yorkshire Terrier","Tan","no","Female","adult","Return_to_owner"
"Dog","365",1,"4",18,29,"7",8,"12","2013","lateday","9","22","yes","no","Miniature Pinscher","Black","no","Male","baby","Adoption"
"Dog","1825",1,"5",14,41,"2",26,"1","2016","midday","4","22","yes","no","Labrador Retriever","Buff","no","Male","adult","Adoption"
"Dog","365",1,"5",17,13,"2",2,"6","2015","lateday","11","19","yes","no","German Shepherd","Black","no","Female","baby","Adoption"
"Dog","730",1,"4",11,44,"3",7,"10","2015","night","9","19","yes","no","German Shepherd","Black","no","Female","nearly_baby","Transfer"
"Dog","1460",1,"4",14,26,"2",1,"7","2014","midday","11","25","no","yes","Labrador Retriever","Black","no","Male","adult","Adoption"
"Dog","2920",1,"5",11,39,"1",4,"8","2014","night","5","18","no","no","Labrador Retriever","Black","no","Male","adult","Return_to_owner"
"Dog","2555",1,"4",18,38,"1",9,"6","2014","lateday","10","23","yes","no","Chihuahua Shorthair","Buff","no","Male","adult","Return_to_owner"
"Dog","730",1,"9",12,56,"5",15,"5","2015","midday","11","13","yes","no","Catahoula","White","no","Male","nearly_baby","Transfer"
"Dog","1825",1,"3",0,0,"6",21,"11","2015","night","3","22","yes","no","Labrador Retriever","Tan","no","Male","adult","Transfer"
"Dog","1095",1,"7",11,43,"3",20,"5","2015","night","11","12","yes","no","Pit Bull","Black","no","Female","adult","Euthanasia"
"Dog","3285",1,"5",17,7,"7",11,"10","2015","lateday","9","10","yes","no","Beagle","Tan","no","Female","adult","Transfer"
"Dog","365",1,"5",17,26,"7",12,"10","2014","lateday","3","12","yes","no","Pit Bull","Tan","no","Male","baby","Transfer"
"Dog","180",1,"7",13,6,"7",20,"7","2014","midday","19","25","no","yes","Catahoula","Brown","yes","Male","baby","Transfer"
"Dog","150",1,"7",16,44,"1",13,"1","2014","lateday","19","12","yes","no","Pit Bull","Brown","no","Female","baby","Adoption"
"Dog","365",1,"5",14,32,"1",20,"1","2014","midday","16","12","yes","no","Pit Bull","Blue","no","Female","baby","Transfer"
"Dog","365",1,"5",14,50,"7",20,"12","2015","midday","11","23","yes","no","Chihuahua Shorthair","Black","no","Female","baby","Adoption"
"Dog","60",0,"8",18,25,"3",18,"6","2014","lateday","10","40","no","yes","Australian Cattle Dog","Blue","no","Female","baby","Adoption"
"Dog","1095",1,"5",14,44,"4",19,"6","2014","midday","13","31","no","yes","Cairn Terrier","Brown","no","Female","adult","Transfer"
"Dog","1095",1,"6",12,44,"6",28,"6","2014","midday","11","12","yes","no","Pit Bull","Brown","yes","Male","adult","Euthanasia"
"Dog","365",1,"7",16,21,"4",31,"10","2013","lateday","9","23","yes","no","Chihuahua Shorthair","Black","no","Female","baby","Return_to_owner"
"Dog","365",0,"8",14,15,"3",2,"10","2013","midday","9","18","no","no","Labrador Retriever","Chocolate","no","Male","baby","Transfer"
"Dog","150",0,"8",16,48,"6",27,"9","2014","lateday","11","18","yes","no","Rhod Ridgeback","Brown","no","Female","baby","Transfer"
"Dog","2920",1,"6",19,18,"5",31,"10","2014","lateday","11","40","no","yes","Chihuahua Shorthair","Brown","no","Female","adult","Return_to_owner"
"Dog","4015",1,"4",17,0,"7",13,"12","2015","lateday","6","22","yes","no","Labrador Retriever","Yellow","yes","Female","adult","Return_to_owner"
"Dog","365",0,"8",17,26,"7",2,"3","2014","lateday","9","40","no","yes","Cardigan Welsh Corgi","Black","no","Male","baby","Adoption"
"Dog","120",0,"8",16,15,"7",24,"8","2014","lateday","11","22","yes","no","Labrador Retriever","Black","no","Female","baby","Adoption"
"Dog","90",1,"6",17,54,"1",20,"10","2014","lateday","19","12","yes","no","Pit Bull","Brown","yes","Male","baby","Adoption"
"Dog","1095",1,"5",16,3,"4",16,"1","2014","lateday","3","38","no","yes","Dachshund Wirehair","Red","no","Male","adult","Return_to_owner"
"Dog","60",0,"8",14,54,"6",29,"11","2014","midday","11","23","yes","no","Chihuahua Shorthair","Cream","yes","Female","baby","Transfer"
"Dog","60",1,"5",17,26,"2",1,"12","2015","lateday","8","36","no","yes","Manchester Terrier","Tricolor","no","Male","baby","Adoption"
"Dog","1460",1,"5",15,55,"2",9,"12","2014","midday","9","23","yes","no","Chihuahua Shorthair","White","no","Male","adult","Transfer"
"Dog","730",1,"6",17,21,"5",29,"11","2013","lateday","5","25","yes","no","Wire Hair Fox Terrier","Brown","no","Male","nearly_baby","Return_to_owner"
"Dog","2555",1,"5",16,46,"6",16,"5","2015","lateday","11","26","no","yes","Staffordshire","White","no","Male","adult","Return_to_owner"
"Dog","1095",0,"8",17,11,"3",16,"10","2013","lateday","11","22","yes","no","Chihuahua Longhair","White","yes","Female","adult","Transfer"
"Dog","730",1,"5",11,34,"5",6,"3","2015","night","10","12","yes","no","Pit Bull","Blue","yes","Male","nearly_baby","Return_to_owner"
"Dog","730",1,"6",17,1,"7",12,"4","2015","lateday","15","12","yes","no","Pit Bull","Chocolate","yes","Male","nearly_baby","Return_to_owner"
"Dog","730",0,"8",13,17,"2",9,"6","2015","midday","11","19","yes","no","German Shepherd","Black","yes","Male","nearly_baby","Euthanasia"
"Dog","240",1,"5",14,2,"1",7,"10","2013","midday","9","10","yes","no","Beagle","Black","no","Female","baby","Return_to_owner"
"Dog","365",1,"6",11,10,"6",15,"8","2015","night","9","27","no","yes","Pit Bull","Tan","no","Male","baby","Return_to_owner"
"Dog","1095",1,"5",14,54,"2",4,"11","2014","midday","3","20","no","yes","Rottweiler","Tan","no","Female","adult","Euthanasia"
"Dog","365",1,"5",17,8,"4",5,"3","2015","lateday","9","24","yes","no","Cardigan Welsh Corgi","Red","yes","Female","baby","Return_to_owner"
"Dog","365",1,"4",0,0,"2",2,"2","2016","night","10","12","yes","no","Pit Bull","Blue","no","Male","baby","Transfer"
"Dog","730",1,"5",12,51,"6",16,"1","2016","midday","5","22","yes","no","Labrador Retriever","Black","no","Female","nearly_baby","Transfer"
"Dog","365",1,"5",16,26,"2",19,"11","2013","lateday","9","19","yes","no","German Shepherd","Tan","no","Female","baby","Adoption"
"Dog","730",1,"4",17,3,"1",30,"11","2015","lateday","10","12","yes","no","Pit Bull","Blue","no","Male","nearly_baby","Adoption"
"Dog","1095",1,"3",16,19,"3",26,"2","2014","lateday","11","12","no","no","Bull Terrier","Black","no","Female","adult","Return_to_owner"
"Dog","730",1,"6",13,55,"2",5,"11","2013","midday","9","24","no","yes","American Bulldog","White","no","Male","nearly_baby","Return_to_owner"
"Dog","1095",1,"5",16,26,"6",23,"8","2014","lateday","9","51","no","yes","Nova Scotia Duck Tolling Retriever","Red","no","Male","adult","Transfer"
"Dog","365",1,"6",14,20,"7",9,"2","2014","midday","11","9","yes","no","Boxer","White","no","Male","baby","Adoption"
"Dog","730",1,"4",12,47,"7",11,"1","2015","midday","10","8","no","no","Pit Bull","Blue","no","Female","nearly_baby","Adoption"
"Dog","60",1,"5",17,46,"1",7,"9","2015","lateday","13","30","no","yes","Plott Hound","Brown","no","Female","baby","Adoption"
"Dog","30",1,"5",14,14,"4",19,"6","2014","midday","11","22","yes","no","Chihuahua Longhair","Black","yes","Male","baby","Euthanasia"
"Dog","365",1,"3",18,39,"7",16,"8","2015","lateday","8","23","yes","no","Chihuahua Shorthair","Tricolor","no","Male","baby","Adoption"
"Dog","730",1,"5",18,40,"2",14,"1","2014","lateday","11","29","no","yes","Rottweiler","Black","no","Male","nearly_baby","Adoption"
"Dog","730",1,"4",17,18,"7",24,"11","2013","lateday","11","14","yes","no","Rottweiler","Black","no","Female","nearly_baby","Adoption"
"Dog","1095",1,"5",11,19,"6",20,"9","2014","night","9","12","yes","no","Pit Bull","Tan","no","Female","adult","Adoption"
"Dog","60",0,"8",13,29,"4",18,"12","2014","midday","11","22","yes","no","Manchester Terrier","Brown","yes","Male","baby","Transfer"
"Dog","730",1,"4",19,10,"2",20,"10","2015","lateday","14","20","no","no","Jack Russell Terrier","White","yes","Male","nearly_baby","Return_to_owner"
"Dog","240",1,"8",18,32,"3",5,"2","2014","lateday","9","19","yes","no","German Shepherd","Black","no","Female","baby","Adoption"
"Dog","330",1,"8",16,34,"6",19,"9","2015","lateday","11","12","yes","no","Pit Bull","Black","no","Male","baby","Adoption"
"Dog","365",1,"7",16,59,"6",15,"2","2014","lateday","5","22","yes","no","Labrador Retriever","White","no","Female","baby","Adoption"
"Dog","60",1,"6",18,4,"7",24,"5","2015","lateday","9","15","no","no","Anatol Shepherd","Tan","no","Female","baby","Adoption"
"Dog","2555",1,"8",17,8,"3",3,"2","2016","lateday","9","12","yes","no","Pit Bull","Tan","no","Female","adult","Transfer"
"Dog","730",1,"4",12,41,"7",1,"12","2013","midday","11","20","yes","no","Belgian Malinois","Brown","no","Female","nearly_baby","Adoption"
"Dog","30",0,"8",12,6,"7",25,"5","2014","midday","11","9","yes","no","Boxer","Brown","yes","Male","baby","Transfer"
"Dog","5475",0,"8",12,40,"6",16,"11","2013","midday","8","21","yes","no","Shetland Sheepdog","Tricolor","no","Female","adult","Transfer"
"Dog","365",1,"6",13,21,"5",1,"11","2013","midday","11","16","yes","no","Bull Terrier","White","no","Female","baby","Adoption"
"Dog","730",1,"4",17,40,"2",15,"4","2014","lateday","16","28","yes","no","German Shorthair Pointer","Black","no","Female","nearly_baby","Return_to_owner"
"Dog","1095",1,"8",18,14,"2",14,"1","2014","lateday","11","21","no","yes","Pit Bull","Brown","no","Male","adult","Transfer"
"Dog","730",1,"4",14,3,"1",13,"4","2015","midday","11","14","yes","no","Rottweiler","Black","yes","Female","nearly_baby","Return_to_owner"
"Dog","1460",1,"4",11,22,"3",5,"11","2014","night","5","24","no","yes","Maltese","White","no","Male","adult","Return_to_owner"
"Dog","3285",1,"6",14,6,"6",19,"4","2014","midday","14","11","no","no","Rat Terrier","White","no","Female","adult","Adoption"
"Dog","365",1,"5",16,51,"7",17,"5","2015","lateday","9","19","yes","no","Black Mouth Cur","Tan","no","Female","baby","Return_to_owner"
"Dog","150",1,"5",17,18,"7",22,"11","2015","lateday","4","17","yes","no","Cairn Terrier","Buff","no","Female","baby","Adoption"
"Dog","730",1,"4",14,56,"4",21,"11","2013","midday","5","27","no","yes","Labrador Retriever","Black","yes","Male","nearly_baby","Euthanasia"
"Dog","1095",1,"3",12,23,"7",13,"9","2015","midday","11","12","yes","no","Pit Bull","Black","no","Male","adult","Return_to_owner"
"Dog","730",0,"8",18,49,"6",10,"1","2015","lateday","11","19","yes","no","Norfolk Terrier","Brown","no","Female","nearly_baby","Adoption"
"Dog","730",1,"4",11,49,"1",11,"1","2016","night","8","22","yes","no","Labrador Retriever","Red","no","Male","nearly_baby","Return_to_owner"
"Dog","1095",1,"4",10,43,"4",18,"9","2014","morning","11","12","yes","no","Pit Bull","Brown","no","Female","adult","Euthanasia"
"Dog","60",0,"8",13,13,"6",11,"1","2014","midday","9","23","yes","no","Chihuahua Shorthair","Brown","no","Female","baby","Adoption"
"Dog","60",1,"5",19,15,"1",7,"9","2015","lateday","19","25","no","yes","Black Mouth Cur","Black","no","Female","baby","Adoption"
"Dog","1095",1,"6",13,8,"2",30,"9","2014","midday","3","22","yes","no","Labrador Retriever","Tan","no","Male","adult","Return_to_owner"
"Dog","730",1,"5",14,58,"7",14,"9","2014","midday","10","23","yes","no","Chihuahua Shorthair","Buff","no","Male","nearly_baby","Transfer"
"Dog","1460",1,"7",13,48,"7",3,"11","2013","midday","19","12","yes","no","Pit Bull","Brown","no","Male","adult","Euthanasia"
"Dog","2190",1,"4",16,31,"4",23,"7","2015","lateday","15","12","yes","no","Pit Bull","White","no","Female","adult","Adoption"
"Dog","730",1,"4",15,18,"6",28,"2","2015","midday","5","22","yes","no","Labrador Retriever","Black","no","Female","nearly_baby","Return_to_owner"
"Dog","2190",1,"4",17,47,"3",2,"4","2014","lateday","10","25","yes","no","Australian Cattle Dog","Blue","no","Male","adult","Return_to_owner"
"Dog","180",0,"8",17,26,"7",29,"6","2014","lateday","5","11","yes","no","Maltese","White","no","Female","baby","Transfer"
"Dog","2555",1,"6",18,9,"5",21,"2","2014","lateday","11","22","yes","no","Labrador Retriever","Black","no","Male","adult","Adoption"
"Dog","300",0,"8",16,18,"5",7,"2","2014","lateday","9","34","no","yes","Yorkshire Terrier","Black","no","Male","baby","Transfer"
"Dog","1460",1,"6",13,7,"4",19,"12","2013","midday","4","23","yes","no","Chihuahua Shorthair","Blue","no","Male","adult","Return_to_owner"
"Dog","365",1,"5",15,33,"5",11,"4","2014","midday","9","25","yes","no","Australian Cattle Dog","Red","no","Female","baby","Adoption"
"Dog","1095",1,"6",15,52,"3",11,"11","2015","midday","5","21","yes","no","Australian Kelpie","Black","no","Female","adult","Adoption"
"Dog","1095",1,"5",16,41,"2",4,"11","2014","lateday","8","12","no","no","Basset Hound","Tricolor","no","Female","adult","Return_to_owner"
"Dog","1095",1,"4",17,37,"7",17,"8","2014","lateday","11","22","yes","no","Labrador Retriever","Black","no","Female","adult","Adoption"
"Dog","730",1,"4",19,11,"1",8,"2","2016","lateday","9","19","yes","no","Norwich Terrier","Tan","no","Female","nearly_baby","Adoption"
"Dog","730",1,"6",17,41,"5",3,"1","2014","lateday","10","12","yes","no","Pit Bull","Blue","no","Female","nearly_baby","Adoption"
"Dog","120",0,"8",11,37,"3",18,"12","2013","night","11","23","yes","no","Chihuahua Shorthair","Brown","yes","Female","baby","Transfer"
"Dog","120",1,"5",18,19,"7",8,"3","2015","lateday","11","21","yes","no","Australian Kelpie","Black","no","Female","baby","Adoption"
"Dog","180",1,"5",16,2,"5",7,"11","2014","lateday","4","13","yes","no","Blue Lacy","Blue","no","Female","baby","Transfer"
"Dog","300",1,"4",13,6,"2",6,"10","2015","midday","9","20","yes","no","Belgian Malinois","Tan","no","Male","baby","Transfer"
"Dog","730",1,"8",18,19,"2",4,"2","2014","lateday","11","31","no","yes","Rat Terrier","Brown","no","Female","nearly_baby","Return_to_owner"
"Dog","30",0,"8",17,51,"6",1,"3","2014","lateday","8","13","yes","no","Dachshund","Blue","yes","Female","baby","Transfer"
"Dog","300",1,"6",18,23,"4",7,"11","2013","lateday","5","32","no","yes","Border Terrier","Brown","no","Male","baby","Adoption"
"Dog","30",1,"5",16,27,"2",1,"7","2014","lateday","5","33","no","yes","Chihuahua Shorthair","Brown","no","Male","baby","Adoption"
