"ID","Name","OutcomeType","AnimalType","SexuponOutcome","Breed","Color","isTrain","AgeinDays","NameNoName","Year","Month","Day","Hour","Minute","DayOfTheWeek","WeekEnd","Situation","Sex","DayPhase","Mix","Domestic","Hair","ParticularBreed","ParticularBreedLogical","LifePhase"
"A706091","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"21","FALSE","2015","06","24","16","39","4","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A680281","Wendy","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Blue Tabby",TRUE,"60","TRUE","2014","07","12","19","49","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A694651","Auslyn","Adoption","Cat","Neutered Male","Domestic Medium Hair Mix","Black/White",TRUE,"90","TRUE","2015","01","02","17","33","6","FALSE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A702768","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"21","FALSE","2015","05","17","18","48","1","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A668562","Prof Butters","Adoption","Cat","Intact Female","Domestic Shorthair Mix","Orange Tabby",TRUE,"60","TRUE","2013","12","13","18","13","6","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A707727","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Black/White",TRUE,"14","FALSE","2015","07","16","18","39","5","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A713582","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Calico",TRUE,"21","FALSE","2015","10","09","13","53","6","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A673649","","Transfer","Cat","Unknown Unknown","Domestic Longhair Mix","Orange Tabby/White",TRUE,"1460","FALSE","2014","03","01","13","59","7","TRUE","Unknown","Unknown","afternoon","TRUE","TRUE","longhair","None","FALSE","prime"
"A717432","Mancha","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","White/Black",TRUE,"730","TRUE","2016","01","04","16","56","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A686723","Yogi","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Blue Tabby",TRUE,"365","TRUE","2014","08","31","13","16","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A681259","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Black/White",TRUE,"21","FALSE","2014","06","14","12","45","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A715837","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Orange Tabby",TRUE,"21","FALSE","2015","11","11","11","35","4","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A692208","","Euthanasia","Cat","Intact Female","Domestic Medium Hair Mix","Black/White",TRUE,"60","FALSE","2014","11","21","08","42","6","FALSE","Intact","Female","morning","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A707250","Fluff","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Blue Tabby",TRUE,"1825","TRUE","2015","07","25","12","02","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A704332","Apollo","Transfer","Cat","Neutered Male","Siamese Mix","Flame Point",TRUE,"2190","TRUE","2015","06","09","14","01","3","FALSE","Neutered","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","prime"
"A713672","Tina","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Black/White",TRUE,"60","TRUE","2015","11","05","17","29","5","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A711332","Spreckles","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Black",TRUE,"60","TRUE","2015","09","13","18","17","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A711660","Dinah","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Black",TRUE,"120","TRUE","2015","12","12","17","40","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A707691","Anton","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Black",TRUE,"30","TRUE","2015","08","13","15","14","5","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A698835","Ancho","Adoption","Cat","Intact Male","Domestic Shorthair Mix","Black",TRUE,"60","TRUE","2015","05","24","19","44","1","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A679654","Kuppuru","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"180","TRUE","2014","10","19","10","54","1","TRUE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A715749","","Transfer","Cat","Intact Male","Domestic Longhair Mix","Orange Tabby/White",TRUE,"730","FALSE","2015","11","10","09","00","3","FALSE","Intact","Male","morning","TRUE","TRUE","longhair","None","FALSE","prime"
"A703091","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Black/White",TRUE,"3","FALSE","2015","05","20","14","09","4","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A698360","Yogi","Adoption","Cat","Neutered Male","Domestic Longhair Mix","Brown Tabby/White",TRUE,"3285","TRUE","2015","05","05","13","30","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","longhair","None","FALSE","mature"
"A696115","Stampy","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"270","TRUE","2015","02","04","18","01","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A702609","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Black/White",TRUE,"365","FALSE","2015","05","17","09","00","1","TRUE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"A672161","Ava","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"90","TRUE","2014","03","29","12","19","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A719542","Mortimer","Transfer","Cat","Intact Male","Domestic Longhair Mix","Brown Tabby",TRUE,"7","TRUE","2016","01","29","18","49","6","FALSE","Intact","Male","afternoon","TRUE","TRUE","longhair","None","FALSE","kitten"
"A712655","Morty","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"60","TRUE","2015","09","30","17","33","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A715811","","Transfer","Cat","Spayed Female","Domestic Medium Hair Mix","Blue Tabby",TRUE,"365","FALSE","2015","11","13","13","42","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","mediumhair","None","FALSE","junior"
"A674873","","Euthanasia","Cat","Intact Female","Domestic Shorthair Mix","Black/White",TRUE,"365","FALSE","2014","03","19","15","14","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A681268","Hana","Adoption","Cat","Spayed Female","Siamese Mix","Seal Point",TRUE,"730","TRUE","2015","03","14","17","58","7","TRUE","Spayed","Female","afternoon","TRUE","FALSE","None","siamese","TRUE","prime"
"A578097","Juno","Euthanasia","Cat","Spayed Female","Siamese Mix","Lynx Point",TRUE,"2190","TRUE","2014","12","31","09","01","4","FALSE","Spayed","Female","morning","TRUE","FALSE","None","siamese","TRUE","prime"
"A679451","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Blue Tabby",TRUE,"21","FALSE","2014","05","21","12","35","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A690578","Pete","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","White/Black",TRUE,"1095","TRUE","2014","11","02","15","54","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A714255","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Black",TRUE,"7","FALSE","2015","10","20","17","15","3","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A710980","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"120","FALSE","2015","09","01","09","00","3","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A692874","Freda","Adoption","Cat","Intact Female","Domestic Shorthair Mix","Blue Tabby/White",TRUE,"30","TRUE","2014","12","22","14","35","2","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A667357","Kit Tay","Transfer","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"730","TRUE","2013","12","06","13","42","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A667344","","Adoption","Cat","Spayed Female","Domestic Longhair Mix","Blue/White",TRUE,"60","FALSE","2013","11","24","17","48","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","kitten"
"A711391","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Orange Tabby",TRUE,"365","FALSE","2015","09","07","09","00","2","FALSE","Unknown","Unknown","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"A677293","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"4","FALSE","2014","04","23","11","17","4","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A714103","","Transfer","Cat","Neutered Male","Munchkin Longhair Mix","Brown Tabby/White",TRUE,"1460","FALSE","2015","10","29","11","24","5","FALSE","Neutered","Male","morning","TRUE","FALSE","longhair","munchkin","TRUE","prime"
"A680702","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby/White",TRUE,"7","FALSE","2014","06","06","14","39","6","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A670543","Gracie","Transfer","Cat","Spayed Female","Domestic Shorthair Mix","Black",TRUE,"120","TRUE","2014","03","25","11","14","3","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A640613","Ginger","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Orange Tabby",TRUE,"730","TRUE","2014","09","19","18","20","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A709056","Maxwell","Return_to_owner","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby/White",TRUE,"1095","TRUE","2015","08","04","14","29","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A684595","","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","White/Black Smoke",TRUE,"60","FALSE","2014","08","02","12","43","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A701364","Miyu","Transfer","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"1460","TRUE","2015","05","07","14","49","5","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A669848","","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Blue Tabby/White",TRUE,"90","FALSE","2013","12","29","18","12","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A695944","","Euthanasia","Cat","Intact Male","Domestic Shorthair Mix","Seal Point",TRUE,"1460","FALSE","2015","01","26","12","26","2","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A688178","Louis","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"60","TRUE","2014","10","18","18","14","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A701752","Ritzy","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Black/White",TRUE,"60","TRUE","2015","05","12","17","41","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A683902","","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"60","FALSE","2014","07","21","17","34","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A667766","Sylvester","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","White/Black",TRUE,"365","TRUE","2013","11","25","13","20","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A640804","Justin","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"365","TRUE","2014","02","17","15","25","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A690042","Cocoa","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Torbie",TRUE,"60","TRUE","2014","11","30","14","52","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A713451","Dolly","Adoption","Cat","Spayed Female","Domestic Medium Hair Mix","White/Black",TRUE,"120","TRUE","2016","01","19","18","39","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A706300","Panther","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Black",TRUE,"730","TRUE","2015","06","28","09","00","1","TRUE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"A612857","","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"1095","FALSE","2014","12","08","09","00","2","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"A694913","Walter","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Blue/White",TRUE,"3650","TRUE","2015","01","10","18","18","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"A686147","Andy","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Black",TRUE,"90","TRUE","2014","10","04","13","31","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A714144","Sophie","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"60","TRUE","2015","11","05","13","54","5","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A676375","Gretta","Transfer","Cat","Spayed Female","Domestic Shorthair Mix","Black",TRUE,"365","TRUE","2014","08","19","12","18","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A660137","Duffy","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Blue Tabby",TRUE,"90","TRUE","2013","10","12","19","03","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A682763","Dot Dot","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Calico",TRUE,"90","TRUE","2014","09","20","17","58","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A712627","","Adoption","Cat","Spayed Female","Domestic Medium Hair Mix","Black/White",TRUE,"90","FALSE","2015","09","29","18","45","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A680447","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Black",TRUE,"3","FALSE","2014","06","03","11","08","3","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A681643","","Euthanasia","Cat","Neutered Male","Domestic Shorthair Mix","White/Blue",TRUE,"3650","FALSE","2014","06","19","10","13","5","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","mature"
"A687163","","Transfer","Cat","Intact Female","Domestic Medium Hair Mix","Calico",TRUE,"1095","FALSE","2014","09","09","09","00","3","FALSE","Intact","Female","morning","TRUE","TRUE","mediumhair","None","FALSE","prime"
"A708516","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Orange Tabby",TRUE,"150","FALSE","2015","07","29","09","00","4","FALSE","Unknown","Unknown","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A663605","Joe","Return_to_owner","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"90","TRUE","2013","10","01","16","05","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A708416","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Orange Tabby",TRUE,"21","FALSE","2015","07","27","15","38","2","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A682067","Poquito","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"730","TRUE","2014","07","29","14","18","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A713975","","Died","Cat","Unknown Unknown","Domestic Medium Hair Mix","Blue",TRUE,"14","FALSE","2015","10","16","10","48","6","FALSE","Unknown","Unknown","morning","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A712374","","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"60","FALSE","2015","09","26","17","24","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A708699","Lucky","Adoption","Cat","Neutered Male","Domestic Longhair Mix","Blue Tabby/White",TRUE,"1825","TRUE","2015","08","15","14","36","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","longhair","None","FALSE","prime"
"A677022","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"365","FALSE","2014","04","18","14","48","6","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A678140","Lily","Transfer","Cat","Intact Female","Domestic Longhair/Rex","Tortie",TRUE,"28","TRUE","2014","05","08","11","34","5","FALSE","Intact","Female","morning","FALSE","TRUE","longhair","rex","TRUE","kitten"
"A704141","Harry","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"1095","TRUE","2015","09","23","14","52","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
